variant,week,date,seed,revenue_usd,rebound_usd,penalty_usd,dwear_usd,shortfall_kWh,mv,sum_q_kW,delivery_ratio,warm,viol_K
single005,w20-may,2024-05-14,8,1.4740323685384633,0.08228616065918004,0.0,-1.3619250499035616,0.0,2.7536712577828837,18.206921548152962,,0,0.0
ctxfree,w20-may,2024-05-14,8,0.0,0.12024594312765657,0.0,0.7658724274445632,0.0,-0.8861183705722055,0.0,,0,0.0
single005,w20-may,2024-05-14,9,1.4740323685384633,0.08673052714189566,0.0,-2.0689839417340607,0.0,3.456285783130653,18.206921548152962,,0,0.0
ctxfree,w20-may,2024-05-14,9,0.0,0.12024888920308285,0.0,0.6616590542828504,0.0,-0.7819079434859475,0.0,,0,0.0
single005,w20-may,2024-05-14,10,1.4740323685384633,0.09350161252885414,0.0,-0.05491392941411277,0.0,1.4354446854237608,18.206921548152962,,0,0.0
ctxfree,w20-may,2024-05-14,10,0.0,0.12024886769887644,0.0,0.7440717674680712,0.0,-0.8643206351669619,0.0,,0,0.0
single005,w20-may,2024-05-14,11,1.4740323685384633,0.08028752757439861,0.0,-2.373258862580215,0.0,3.767003703544276,18.206921548152962,,0,0.0
ctxfree,w20-may,2024-05-14,11,0.0,0.12024517553464875,0.0,0.6851783712730963,0.0,-0.8054235468077309,0.0,,0,0.0
single005,w20-may,2024-05-14,12,1.4740323685384633,0.08150068206788319,0.0,-3.0516795483461294,0.0,4.444211234816748,18.206921548152962,,0,0.0
ctxfree,w20-may,2024-05-14,12,0.0,0.12024593629891456,0.0,0.6861107898822496,0.0,-0.80635672618115,0.0,,0,0.0
single005,w20-may,2024-05-14,13,1.4740323685384633,0.08380073810297972,0.0,-0.07513280190443794,0.0,1.4653644323399533,18.206921548152962,,0,0.0
ctxfree,w20-may,2024-05-14,13,0.0,0.12024886770487342,0.0,0.7440699660412093,0.0,-0.8643188337460685,0.0,,0,0.0
single005,w20-may,2024-05-14,14,1.4740323685384633,0.08159579426981622,0.0,-3.1132967028655685,0.0,4.505733277134254,18.206921548152962,,0,0.0
ctxfree,w20-may,2024-05-14,14,0.0,0.12055614313189267,0.0,0.27349927279247765,0.0,-0.3940554159243561,0.0,,0,0.0
single005,w20-may,2024-05-14,15,1.4740323685384633,0.08257686234782113,0.0,-0.3523094936933546,0.0,1.7437649998840072,18.206921548152962,,0,0.0
ctxfree,w20-may,2024-05-14,15,0.0,0.12024862500848599,0.0,0.6615745566016642,0.0,-0.7818231816101502,0.0,,0,0.0
single005,w20-may,2024-05-14,16,1.4740323685384633,0.08231792079493516,0.0,-2.718434778233231,0.0,4.110149225976755,18.206921548152962,,0,0.0
ctxfree,w20-may,2024-05-14,16,0.0,0.12030808355328304,0.0,0.4049763020053234,0.0,-0.5252843855586207,0.0,,0,0.0
single005,w20-may,2024-05-14,17,1.4740323685384633,0.09040216086648911,0.0,-0.3265269732824123,0.0,1.7101571809543827,18.206921548152962,,0,0.0
ctxfree,w20-may,2024-05-14,17,0.0,0.12024594313643888,0.0,0.6148696438048233,0.0,-0.7351155869412764,0.0,,0,0.0
single005,w20-may,2024-05-14,18,1.4740323685384633,0.08586685504502611,0.0,-2.066492177093295,0.0,3.454657690586714,18.206921548152962,,0,0.0
ctxfree,w20-may,2024-05-14,18,0.0,0.12066234560896305,0.0,0.14629630503250723,0.0,-0.2669586506414703,0.0,,0,0.0
single005,w20-may,2024-05-14,19,1.4740323685384633,0.0819533997332087,0.0,-2.1061168049026975,0.0,3.4981957737079767,18.206921548152962,,0,0.0
ctxfree,w20-may,2024-05-14,19,0.0,0.12024594305114533,0.0,0.7501007163237574,0.0,-0.8703466593748885,0.0,,0,0.0
single005,w20-may,2024-05-15,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,0,0.0,0.09105237794162235,0.0,0.5254699290071159,0.0,-0.6165223069487524,0.0,,0,0.0
single005,w20-may,2024-05-15,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,1,0.0,0.09157159193497932,0.0,0.14336116613117156,0.0,-0.23493275806615088,0.0,,0,0.0
single005,w20-may,2024-05-15,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,2,0.0,0.09105339054832484,0.0,0.5009706438214323,0.0,-0.5920240343697287,0.0,,0,0.0
single005,w20-may,2024-05-15,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,3,0.0,0.09105241354598093,0.0,0.7651753332253008,0.0,-0.8562277467712818,0.0,,0,0.0
single005,w20-may,2024-05-15,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,4,0.0,0.09105264001320279,0.0,0.7646136251735953,0.0,-0.8556662651868123,0.0,,0,0.0
single005,w20-may,2024-05-15,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,5,0.0,0.09131406852355894,0.0,0.14585707285864657,0.0,-0.23717114138221973,0.0,,0,0.0
single005,w20-may,2024-05-15,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,6,0.0,0.09105288811221612,0.0,0.37465285021275463,0.0,-0.4657057383249139,0.0,,0,0.0
single005,w20-may,2024-05-15,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,7,0.0,0.09135974072793829,0.0,0.1450625640299137,0.0,-0.2364223047578662,0.0,,0,0.0
single005,w20-may,2024-05-15,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,8,0.0,0.09105237794150867,0.0,0.7628199243920761,0.0,-0.8538723023335706,0.0,,0,0.0
single005,w20-may,2024-05-15,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,9,0.0,0.09107379074464461,0.0,0.3511321975173587,0.0,-0.4422059882620033,0.0,,0,0.0
single005,w20-may,2024-05-15,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,10,0.0,0.09107392686115645,0.0,0.7410192644155984,0.0,-0.8320931912767549,0.0,,0,0.0
single005,w20-may,2024-05-15,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,11,0.0,0.09105310356900986,0.0,0.37465151450757617,0.0,-0.46570461807658603,0.0,,0,0.0
single005,w20-may,2024-05-15,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,12,0.0,0.09105238004033822,0.0,0.375583933116701,0.0,-0.46663631315703924,0.0,,0,0.0
single005,w20-may,2024-05-15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,13,0.0,0.09107392686476601,0.0,0.7410174629886725,0.0,-0.8320913898534457,0.0,,0,0.0
single005,w20-may,2024-05-15,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,14,0.0,0.091359740795383,0.0,0.14506275625407739,0.0,-0.23642249704943197,0.0,,0,0.0
single005,w20-may,2024-05-15,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,15,0.0,0.09107517560818224,0.0,0.3510476998361156,0.0,-0.44212287544428364,0.0,,0,0.0
single005,w20-may,2024-05-15,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,16,0.0,0.0911975407404384,0.0,0.34712941614661474,0.0,-0.43832695688703893,0.0,,0,0.0
single005,w20-may,2024-05-15,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,17,0.0,0.09105237794071286,0.0,0.5038680103614013,0.0,-0.5949203883021141,0.0,,0,0.0
single005,w20-may,2024-05-15,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,18,0.0,0.09157128743413523,0.0,0.14324380032063289,0.0,-0.2348150877547539,0.0,,0,0.0
single005,w20-may,2024-05-15,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-15,19,0.0,0.091052377894556,0.0,0.7436183968454486,0.0,-0.8346707747400046,0.0,,0,0.0
single005,w20-may,2024-05-16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,0,0.0,0.09850853866333864,0.0,0.6154523616370682,0.0,-0.7139609003004352,0.0,,0,0.0
single005,w20-may,2024-05-16,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,1,0.0,0.09848796376078894,0.0,0.1464224391679778,0.0,-0.24491040292875255,0.0,,0,0.0
single005,w20-may,2024-05-16,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,2,0.0,0.09850840355687751,0.0,0.5909530764513704,0.0,-0.6894614800082763,0.0,,0,0.0
single005,w20-may,2024-05-16,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,3,0.0,0.09850854061946279,0.0,0.7682278362778021,0.0,-0.8667363768972223,0.0,,0,0.0
single005,w20-may,2024-05-16,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,4,0.0,0.09850854396120212,0.0,0.7676661282260682,0.0,-0.8661746721872987,0.0,,0,0.0
single005,w20-may,2024-05-16,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,5,0.0,0.0985027995492942,0.0,0.22529419292685304,0.0,-0.3237969924761046,0.0,,0,0.0
single005,w20-may,2024-05-16,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,6,0.0,0.0985085036979001,0.0,0.5480339458665924,0.0,-0.6465424495645493,0.0,,0,0.0
single005,w20-may,2024-05-16,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,7,0.0,0.0984955225077897,0.0,0.19006793569690217,0.0,-0.28856345820469187,0.0,,0,0.0
single005,w20-may,2024-05-16,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,8,0.0,0.09850853866336706,0.0,0.7658724274445206,0.0,-0.8643809661078876,0.0,,0,0.0
single005,w20-may,2024-05-16,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,9,0.0,0.09850566486946377,0.0,0.5245132931711254,0.0,-0.6230189580405749,0.0,,0,0.0
single005,w20-may,2024-05-16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,10,0.0,0.09850564677975626,0.0,0.7440717674680712,0.0,-0.8425774142477849,0.0,,0,0.0
single005,w20-may,2024-05-16,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,11,0.0,0.09850846894258325,0.0,0.5480326101613855,0.0,-0.6465410791039972,0.0,,0,0.0
single005,w20-may,2024-05-16,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,12,0.0,0.09850857455538176,0.0,0.5489650287705672,0.0,-0.6474736033259205,0.0,,0,0.0
single005,w20-may,2024-05-16,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,13,0.0,0.09850564678325213,0.0,0.7440699660411951,0.0,-0.8425756128244757,0.0,,0,0.0
single005,w20-may,2024-05-16,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,14,0.0,0.09849552262559769,0.0,0.19006815612314654,0.0,-0.2885636787486874,0.0,,0,0.0
single005,w20-may,2024-05-16,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,15,0.0,0.09850406918556587,0.0,0.5244287954899889,0.0,-0.6229328646755619,0.0,,0,0.0
single005,w20-may,2024-05-16,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,16,0.0,0.0985165314057781,0.0,0.4049762980056215,0.0,-0.5034928294114138,0.0,,0,0.0
single005,w20-may,2024-05-16,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,17,0.0,0.09850853866845455,0.0,0.5958768222477318,0.0,-0.6943853609161579,0.0,,0,0.0
single005,w20-may,2024-05-16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,18,0.0,0.09848818171980156,0.0,0.1462963039019911,0.0,-0.24478448562177846,0.0,,0,0.0
single005,w20-may,2024-05-16,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-16,19,0.0,0.09850853861598807,0.0,0.7501007163238,0.0,-0.8486092549397881,0.0,,0,0.0
single005,w20-may,2024-05-17,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,0,0.0,0.1113423849891717,0.0,1.0523894600804624,0.0,-1.1637318450696057,0.0,,0,0.0
single005,w20-may,2024-05-17,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,1,0.0,0.1113607101564753,0.0,0.4393150620400661,0.0,-0.5506757721965414,0.0,,0,0.0
single005,w20-may,2024-05-17,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,2,0.0,0.11134362442109591,0.0,1.0063071095873397,0.0,-1.1176507340084072,0.0,,0,0.0
single005,w20-may,2024-05-17,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,3,0.0,0.11123959678030815,0.0,1.1236213882408066,0.0,-1.2348609850211005,0.0,,0,0.0
single005,w20-may,2024-05-17,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,4,0.0,0.11123965636542721,0.0,1.1225303012493413,0.0,-1.2337699576147543,0.0,,0,0.0
single005,w20-may,2024-05-17,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,5,0.0,0.11138029946388883,0.0,0.746864338990278,0.0,-0.8582446384542095,0.0,,0,0.0
single005,w20-may,2024-05-17,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,6,0.0,0.11138882062516586,0.0,0.9982924501095454,0.0,-1.1096812707347112,0.0,,0,0.0
single005,w20-may,2024-05-17,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,7,0.0,0.11135326124713174,0.0,0.5914882330742302,0.0,-0.7028414943213477,0.0,,0,0.0
single005,w20-may,2024-05-17,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,8,0.0,0.11124348440569065,0.0,1.118402156007079,0.0,-1.2296456404127412,0.0,,0,0.0
single005,w20-may,2024-05-17,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,9,0.0,0.11139964741502695,0.0,0.9547564498662808,0.0,-1.0661560972812936,0.0,,0,0.0
single005,w20-may,2024-05-17,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,10,0.0,0.11130885048183359,0.0,1.0682523593477953,0.0,-1.1795612098296715,0.0,,0,0.0
single005,w20-may,2024-05-17,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,11,0.0,0.11138910779303046,0.0,0.9982899744267115,0.0,-1.1096790822197136,0.0,,0,0.0
single005,w20-may,2024-05-17,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,12,0.0,0.11138843291396938,0.0,1.0000181797543348,0.0,-1.1114066126682474,0.0,,0,0.0
single005,w20-may,2024-05-17,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,13,0.0,0.11125549132927404,0.0,1.0761246036647094,0.0,-1.1873800949939834,0.0,,0,0.0
single005,w20-may,2024-05-17,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,14,0.0,0.11135326124627909,0.0,0.5914888991666771,0.0,-0.7028421604129562,0.0,,0,0.0
single005,w20-may,2024-05-17,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,15,0.0,0.11140322511550949,0.0,0.9545419484454101,0.0,-1.0659451735609196,0.0,,0,0.0
single005,w20-may,2024-05-17,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,16,0.0,0.11141976845792101,0.0,0.7544141891091982,0.0,-0.8658339575671334,0.0,,0,0.0
single005,w20-may,2024-05-17,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,17,0.0,0.11134238499457183,0.0,1.022684586809362,0.0,-1.1340269718039622,0.0,,0,0.0
single005,w20-may,2024-05-17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,18,0.0,0.11136031820515768,0.0,0.4388889145845951,0.0,-0.5502492327897244,0.0,,0,0.0
single005,w20-may,2024-05-17,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-17,19,0.0,0.1113336358468473,0.0,1.088261890229134,0.0,-1.1995955260759388,0.0,,0,0.0
single005,w20-may,2024-05-18,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,0,0.0,0.09271464416372055,0.0,0.7850374129593547,0.0,-0.8777520571230752,0.0,,0,0.0
single005,w20-may,2024-05-18,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,1,0.0,0.0929005223469801,0.0,0.2167610269572222,0.0,-0.3096615493042236,0.0,,0,0.0
single005,w20-may,2024-05-18,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,2,0.0,0.09271645805617368,0.0,0.7529659554277259,0.0,-0.845682413483928,0.0,,0,0.0
single005,w20-may,2024-05-18,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,3,0.0,0.09271469276376365,0.0,0.9143979486430851,0.0,-1.0071126414068772,0.0,,0,0.0
single005,w20-may,2024-05-18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,4,0.0,0.09271526439542299,0.0,0.913662629396427,0.0,-1.0063778937918642,0.0,,0,0.0
single005,w20-may,2024-05-18,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,5,0.0,0.09259551024632628,0.0,0.4436342987244899,0.0,-0.536229808970802,0.0,,0,0.0
single005,w20-may,2024-05-18,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,6,0.0,0.09271577492148708,0.0,0.8220421467250105,0.0,-0.9147579216464692,0.0,,0,0.0
single005,w20-may,2024-05-18,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,7,0.0,0.09272991237830297,0.0,0.4010290413969244,0.0,-0.4937589537752274,0.0,,0,0.0
single005,w20-may,2024-05-18,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,8,0.0,0.09271464416360686,0.0,0.9113145364621573,0.0,-1.0040291806257642,0.0,,0,0.0
single005,w20-may,2024-05-18,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,9,0.0,0.09277534922037489,0.0,0.7912517947485043,0.0,-0.8840271439688934,0.0,,0,0.0
single005,w20-may,2024-05-18,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,10,0.0,0.09277555811198113,0.0,0.8827757878701732,0.0,-0.9755513459821543,0.0,,0,0.0
single005,w20-may,2024-05-18,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,11,0.0,0.09271621484487014,0.0,0.8220403981836739,0.0,-0.914756613028544,0.0,,0,0.0
single005,w20-may,2024-05-18,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,12,0.0,0.09271466438022458,0.0,0.8232610061972849,0.0,-0.9159756705774953,0.0,,0,0.0
single005,w20-may,2024-05-18,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,13,0.0,0.09277555811411275,0.0,0.8827734296631604,0.0,-0.9755489877772732,0.0,,0,0.0
single005,w20-may,2024-05-18,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,14,0.0,0.09272991254186991,0.0,0.40102942599628477,0.0,-0.4937593385382115,0.0,,0,0.0
single005,w20-may,2024-05-18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,15,0.0,0.0927904330471847,0.0,0.7911411807541455,0.0,-0.8839316138013373,0.0,,0,0.0
single005,w20-may,2024-05-18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,16,0.0,0.09283469538894451,0.0,0.5512726132623982,0.0,-0.6441073086513143,0.0,,0,0.0
single005,w20-may,2024-05-18,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,17,0.0,0.09271464416138997,0.0,0.7643640191024303,0.0,-0.8570786632638487,0.0,,0,0.0
single005,w20-may,2024-05-18,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,18,0.0,0.09289746383143438,0.0,0.2165242851109639,0.0,-0.30942174894238406,0.0,,0,0.0
single005,w20-may,2024-05-18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-18,19,0.0,0.09271464413757258,0.0,0.8929799943557413,0.0,-0.9856946384932996,0.0,,0,0.0
single005,w20-may,2024-05-19,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,0,0.0,0.09965588079279541,0.0,0.7248491502632248,0.0,-0.8245050310560487,0.0,,0,0.0
single005,w20-may,2024-05-19,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,1,0.0,0.10007758209593476,0.0,0.14648109330511971,0.0,-0.24655867540104737,0.0,,0,0.0
single005,w20-may,2024-05-19,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,2,0.0,0.0996569953330777,0.0,0.6960845274902852,0.0,-0.7957415228233344,0.0,,0,0.0
single005,w20-may,2024-05-19,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,3,0.0,0.09965591572401422,0.0,0.8505641653949425,0.0,-0.9502200811189709,0.0,,0,0.0
single005,w20-may,2024-05-19,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,4,0.0,0.0996562614515284,0.0,0.8499046636954404,0.0,-0.949560925146983,0.0,,0,0.0
single005,w20-may,2024-05-19,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,5,0.0,0.09976655065635498,0.0,0.40376861125307073,0.0,-0.5035351619094115,0.0,,0,0.0
single005,w20-may,2024-05-19,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,6,0.0,0.09965647239545206,0.0,0.7677310169343627,0.0,-0.8673874893298148,0.0,,0,0.0
single005,w20-may,2024-05-19,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,7,0.0,0.09993034789590638,0.0,0.3170538850227871,0.0,-0.4169842329187077,0.0,,0,0.0
single005,w20-may,2024-05-19,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,8,0.0,0.09965588079279541,0.0,0.8477986787266332,0.0,-0.9474545595194286,0.0,,0,0.0
single005,w20-may,2024-05-19,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,9,0.0,0.09968976750396052,0.0,0.7401154070490037,0.0,-0.8398051745529642,0.0,,0,0.0
single005,w20-may,2024-05-19,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,10,0.0,0.09968993528332248,0.0,0.8222025131376256,0.0,-0.9218924484209765,0.0,,0,0.0
single005,w20-may,2024-05-19,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,11,0.0,0.09965665311621308,0.0,0.7677294486822888,0.0,-0.8673861017985018,0.0,,0,0.0
single005,w20-may,2024-05-19,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,12,0.0,0.09965590816490533,0.0,0.7688242018293892,0.0,-0.8684801099942945,0.0,,0,0.0
single005,w20-may,2024-05-19,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,13,0.0,0.09968993528052295,0.0,0.822200398081435,0.0,-0.9218903333619437,0.0,,0,0.0
single005,w20-may,2024-05-19,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,14,0.0,0.09993034796856648,0.0,0.31705420179120836,0.0,-0.41698454975977484,0.0,,0,0.0
single005,w20-may,2024-05-19,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,15,0.0,0.0996959644977835,0.0,0.7400161982799887,0.0,-0.8397121627777722,0.0,,0,0.0
single005,w20-may,2024-05-19,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,16,0.0,0.09973114359820556,0.0,0.5019320471165258,0.0,-0.6016631907147314,0.0,,0,0.0
single005,w20-may,2024-05-19,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
ctxfree,w20-may,2024-05-19,17,0.0,0.0996558807923833,0.0,0.7063073557363282,0.0,-0.8059632365287257,0.0,,0,0.0
single005,w20-may,2024-05-19,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0.0
