week,date,seed,controller,sum_q_kW,revenue_usd,rt_cost_usd,penalty_usd,degradation_usd,profit_usd,shortfall_kWh,delivery_ratio,n_obligations,n_delivery_failures,T_viol_K,clip_events,mpc_switches,infeasible_starts,market_value_usd,rebound_energy_usd
humid,2023-08-18,19,B2,770.2066130475332,380.3490526996955,334.4874950185333,0.0,75.66548461608261,-29.803926934920412,0.0,1.0,1,0,0.0,15,0,0,367.0588382390267,-1.5855453325218036
humid,2023-08-18,19,B3,0.0,0.0,336.02422688597045,0.0,59.880871032498966,-395.90509791846944,0.0,,0,0,0.0,10,0,0,0.9576672554777019,-0.04881346508466322
humid,2023-08-18,19,B4,0.0,0.0,336.0730403510551,0.0,60.78972482289205,-396.86276517394714,0.0,,0,0,0.0,10,0,0,0.0,0.0
humid,2023-08-18,19,B5,750.0,237.3785,1.3517361111111112,0.0,0.0,227.80758580669712,0.0,1.0,0,0,0.0,0,0,0,227.80758580669712,0.0
humid,2023-08-18,19,B6,1000.0,472.425,7.5,0.0,0.0,464.925,0.0,1.0,0,0,0.0,0,0,0,464.925,0.0
humid,2023-08-19,0,B1,0.0,0.0,258.45255696348767,0.0,107.38078154409327,-365.83333850758095,0.0,,0,0,0.0,8,0,0,0.0,0.0
humid,2023-08-19,0,B2,585.1104716063145,95.23381224089864,258.6055893179902,0.0,101.46059551746866,-264.83237259456024,0.0,,0,0,0.0,11,0,0,101.0009659130207,0.1530323545025567
humid,2023-08-19,0,B3,12.404065872709122,2.2132574736674884,258.4294156003833,0.0,105.34880623105566,-361.5649643577715,0.0,,0,0,0.0,8,0,0,4.2683741498094605,-0.023141363104343782
humid,2023-08-19,0,B4,0.0,0.0,258.45255696348767,0.0,107.38078154409327,-365.83333850758095,0.0,,0,0,0.0,8,0,0,0.0,0.0
humid,2023-08-19,0,B5,650.0,68.4545,0.0,0.0,0.0,60.235321917808214,0.0,1.0,0,0,0.0,0,0,0,60.235321917808214,0.0
humid,2023-08-19,0,B6,1000.0,135.654,0.0,0.0,0.0,135.654,0.0,1.0,0,0,0.0,0,0,0,135.654,0.0
humid,2023-08-19,1,B1,0.0,0.0,259.3242030127409,0.0,124.73646871015444,-384.06067172289534,0.0,,0,0,0.0,6,0,0,0.0,0.0
humid,2023-08-19,1,B2,585.1104716063145,95.23381224089864,260.00416829304436,11.81216936152482,178.12175859486692,-354.70428400853746,32.914271485148674,0.5912928560565537,2,2,6.179976304487155,10,2,2,29.35638771435788,0.6799652803034633
humid,2023-08-19,1,B3,12.404065872709122,2.2132574736674884,259.4980370985598,0.0,130.54064807192634,-387.8254276968186,0.0,1.0,1,0,0.0,6,1,1,-3.764755973923286,0.17383408581889626
humid,2023-08-19,1,B4,0.0,0.0,259.3242030127409,0.0,124.73646871015444,-384.06067172289534,0.0,,0,0,0.0,6,0,0,0.0,0.0
humid,2023-08-19,1,B5,650.0,68.4545,3.7325,0.0,0.0,56.50282191780821,0.0,1.0,0,0,0.0,0,0,0,56.50282191780821,0.0
humid,2023-08-19,1,B6,1000.0,135.654,22.5,0.0,0.0,113.154,0.0,1.0,0,0,0.0,0,0,0,113.154,0.0
humid,2023-08-19,2,B1,0.0,0.0,261.2477612668309,0.0,81.36334466710294,-342.6111059339338,0.0,,0,0,0.0,14,0,0,0.0,0.0
humid,2023-08-19,2,B2,585.1104716063145,95.23381224089864,261.5185353702986,0.5058912361891418,95.66544539478545,-262.4560597603745,2.933042881430553,0.9241753781934922,1,1,0.1469904216024247,15,1,1,80.1550461735593,0.2707741034677156
humid,2023-08-19,2,B3,12.404065872709122,2.2132574736674884,261.22412047232723,0.0,79.77755106133782,-338.78841405999754,0.0,,0,0,0.0,15,0,0,3.8226918739362645,-0.023640794503648976
humid,2023-08-19,2,B4,0.0,0.0,261.2477612668309,0.0,81.36334466710294,-342.6111059339338,0.0,,0,0,0.0,14,0,0,0.0,0.0
humid,2023-08-19,2,B5,650.0,68.4545,3.649166666666667,0.0,0.0,56.58615525114154,0.0,1.0,0,0,0.0,0,0,0,56.58615525114154,0.0
humid,2023-08-19,2,B6,1000.0,135.654,15.0,0.0,0.0,120.654,0.0,1.0,0,0,0.0,0,0,0,120.654,0.0
humid,2023-08-19,3,B1,0.0,0.0,257.90130701206215,0.0,104.61565411340436,-362.51696112546654,0.0,,0,0,0.0,7,0,0,0.0,0.0
humid,2023-08-19,3,B2,585.1104716063145,95.23381224089864,258.67066942883184,0.9643166494670694,133.2467458079366,-297.64791964533686,2.702226782119233,0.933759955872798,1,1,6.435295868238057,11,1,0,64.86904148012968,0.7693624167696953
humid,2023-08-19,3,B3,12.404065872709122,2.2132574736674884,258.0685268637099,0.0,116.03900306309546,-371.8942724531379,0.0,1.0,1,0,0.0,7,1,0,-9.37731132767135,0.16721985164775788
humid,2023-08-19,3,B4,0.0,0.0,257.90130701206215,0.0,104.61565411340436,-362.51696112546654,0.0,,0,0,0.0,7,0,0,0.0,0.0
humid,2023-08-19,3,B5,650.0,68.4545,1.3733333333333333,0.0,0.0,58.86198858447488,0.0,1.0,0,0,0.0,0,0,0,58.86198858447488,0.0
humid,2023-08-19,3,B6,1000.0,135.654,7.5,0.0,0.0,128.154,0.0,1.0,0,0,0.0,0,0,0,128.154,0.0
humid,2023-08-19,4,B1,0.0,0.0,256.4207544802542,0.0,80.14443155295687,-336.56518603321103,0.0,,0,0,0.0,11,0,0,0.0,0.0
humid,2023-08-19,4,B2,585.1104716063145,95.23381224089864,251.3918263735077,0.0,90.92552341272129,-247.0835375453304,0.0,1.0,1,0,0.0,13,1,1,89.48164848788065,-5.028928106746463
humid,2023-08-19,4,B3,12.404065872709122,2.2132574736674884,256.4076911470222,0.0,78.18714115852114,-332.38157483187587,0.0,,0,0,0.0,12,0,0,4.183611201335168,-0.013063333231968954
humid,2023-08-19,4,B4,0.0,0.0,256.4207544802542,0.0,80.14443155295687,-336.56518603321103,0.0,,0,0,0.0,11,0,0,0.0,0.0
humid,2023-08-19,4,B5,650.0,68.4545,0.88375,0.0,0.0,59.35157191780821,0.0,1.0,0,0,0.0,0,0,0,59.35157191780821,0.0
humid,2023-08-19,4,B6,1000.0,135.654,7.5,0.0,0.0,128.154,0.0,1.0,0,0,0.0,0,0,0,128.154,0.0
humid,2023-08-19,5,B1,0.0,0.0,257.6881517162247,0.0,78.44883354241065,-336.1369852586354,0.0,,0,0,0.0,13,0,0,0.0,0.0
humid,2023-08-19,5,B2,585.1104716063145,95.23381224089864,252.36233980767733,1.8430585256110001,105.10616839897983,-264.07775449136955,9.69622540830703,0.6900984723896378,1,1,13.063615490421313,16,1,1,72.05923076726583,-5.325811908547365
humid,2023-08-19,5,B3,12.404065872709122,2.2132574736674884,257.67864454456486,0.0,77.28913464665608,-332.7545217175535,0.0,,0,0,0.0,13,0,0,3.382463541081904,-0.009507171659834057
humid,2023-08-19,5,B4,0.0,0.0,257.6881517162247,0.0,78.44883354241065,-336.1369852586354,0.0,,0,0,0.0,13,0,0,0.0,0.0
humid,2023-08-19,5,B5,650.0,68.4545,0.88375,0.0,0.0,59.35157191780821,0.0,1.0,0,0,0.0,0,0,0,59.35157191780821,0.0
humid,2023-08-19,5,B6,1000.0,135.654,7.5,0.0,0.0,128.154,0.0,1.0,0,0,0.0,0,0,0,128.154,0.0
humid,2023-08-19,6,B1,0.0,0.0,255.7543725718457,0.0,81.98860874721103,-337.74298131905675,0.0,,0,0,0.0,8,0,0,0.0,0.0
humid,2023-08-19,6,B2,585.1104716063145,95.23381224089864,257.0556378662431,0.5110756562374975,100.23966545591088,-262.5725667374928,1.1751026769003439,0.9648179310444878,1,1,2.003443304003099,8,1,1,75.17041458156393,1.3012652943974103
humid,2023-08-19,6,B3,12.404065872709122,2.2132574736674884,255.73412807711733,0.0,80.2259622463953,-333.74683284984513,0.0,,0,0,0.0,8,0,0,3.9961484692116187,-0.02024449472835954
humid,2023-08-19,6,B4,0.0,0.0,255.7543725718457,0.0,81.98860874721103,-337.74298131905675,0.0,,0,0,0.0,8,0,0,0.0,0.0
humid,2023-08-19,6,B5,650.0,68.4545,4.881944444444445,0.0,0.0,55.35337747336377,0.0,1.0,0,0,0.0,0,0,0,55.35337747336377,0.0
humid,2023-08-19,6,B6,1000.0,135.654,7.5,0.0,0.0,128.154,0.0,1.0,0,0,0.0,0,0,0,128.154,0.0
humid,2023-08-19,7,B1,0.0,0.0,252.91411675930965,0.0,63.69356318840777,-316.60767994771743,0.0,,0,0,0.0,10,0,0,0.0,0.0
humid,2023-08-19,7,B2,585.1104716063145,95.23381224089864,252.815421206199,0.0,59.50612063917745,-217.0877296044778,0.0,,0,0,0.0,15,0,0,99.51995034323963,-0.0986955531106446
humid,2023-08-19,7,B3,12.404065872709122,2.2132574736674884,252.88960086633978,0.0,62.52897118870407,-313.20531458137634,0.0,,0,0,0.0,11,0,0,3.402365366341087,-0.02451589296987322
humid,2023-08-19,7,B4,0.0,0.0,252.91411675930965,0.0,63.69356318840777,-316.60767994771743,0.0,,0,0,0.0,10,0,0,0.0,0.0
humid,2023-08-19,7,B5,650.0,68.4545,0.6830555555555555,0.0,0.0,59.55226636225266,0.0,1.0,0,0,0.0,0,0,0,59.55226636225266,0.0
humid,2023-08-19,7,B6,1000.0,135.654,0.0,0.0,0.0,135.654,0.0,1.0,0,0,0.0,0,0,0,135.654,0.0
humid,2023-08-19,8,B1,0.0,0.0,262.3357395994381,0.0,144.89022161697105,-407.22596121640913,0.0,,0,0,0.0,6,0,0,0.0,0.0
humid,2023-08-19,8,B2,585.1104716063145,95.23381224089864,261.77821966093654,3.658426133503743,165.07392420775847,-335.27675776130013,12.8392859321392,0.6680805431677688,1,1,5.342369142145088,8,1,1,71.949203455109,-0.5575199385015708
humid,2023-08-19,8,B3,12.404065872709122,2.2132574736674884,262.32431046379145,0.0,142.80304322757456,-402.9140962176985,0.0,,0,0,0.0,6,0,0,4.311864998710632,-0.011429135646665145
humid,2023-08-19,8,B4,0.0,0.0,262.3357395994381,0.0,144.89022161697105,-407.22596121640913,0.0,,0,0,0.0,6,0,0,0.0,0.0
humid,2023-08-19,8,B5,650.0,68.4545,1.0543749999999998,0.0,0.0,59.18094691780822,0.0,1.0,0,0,0.0,0,0,0,59.18094691780822,0.0
humid,2023-08-19,8,B6,1000.0,135.654,7.5,0.0,0.0,128.154,0.0,1.0,0,0,0.0,0,0,0,128.154,0.0
humid,2023-08-19,9,B1,0.0,0.0,256.06470781611813,0.0,87.56992113208207,-343.6346289482002,0.0,,0,0,0.0,13,0,0,0.0,0.0
humid,2023-08-19,9,B2,585.1104716063145,95.23381224089864,250.58803025511563,12.128642412707833,165.79432281881668,-333.2771832457415,47.33732710352939,0.5643214203999793,3,2,12.684855188275122,15,3,2,10.357445702458676,-5.476677561002504
humid,2023-08-19,9,B3,12.404065872709122,2.2132574736674884,256.0499608070119,0.0,86.38672585169013,-340.22342918503455,0.0,,0,0,0.0,13,0,0,3.411199763165655,-0.014747009106201858
humid,2023-08-19,9,B4,0.0,0.0,256.06470781611813,0.0,87.56992113208207,-343.6346289482002,0.0,,0,0,0.0,13,0,0,0.0,0.0
humid,2023-08-19,9,B5,650.0,68.4545,4.419097222222222,0.0,0.0,55.816224695585994,0.0,1.0,0,0,0.0,0,0,0,55.816224695585994,0.0
humid,2023-08-19,9,B6,1000.0,135.654,30.0,0.0,0.0,105.654,0.0,1.0,0,0,0.0,0,0,0,105.654,0.0
humid,2023-08-19,10,B1,0.0,0.0,260.67971404001133,0.0,111.88215141176886,-372.5618654517802,0.0,,0,0,0.0,8,0,0,0.0,0.0
humid,2023-08-19,10,B2,585.1104716063145,95.23381224089864,259.83838912162173,8.225411759178398,150.72254698770618,-323.55253562760765,14.643269081668784,0.7938330884669883,2,2,11.342803317467883,10,2,2,49.00932982417254,-0.8413249183896028
humid,2023-08-19,10,B3,12.404065872709122,2.2132574736674884,260.65776999654844,0.0,109.33754604249206,-367.782058565373,0.0,,0,0,0.0,8,0,0,4.7798068864071865,-0.021944043462895024
humid,2023-08-19,10,B4,0.0,0.0,260.67971404001133,0.0,111.88215141176886,-372.5618654517802,0.0,,0,0,0.0,8,0,0,0.0,0.0
humid,2023-08-19,10,B5,650.0,68.4545,6.044027777777778,0.0,0.0,54.191294140030436,0.0,1.0,0,0,0.0,0,0,0,54.191294140030436,0.0
humid,2023-08-19,10,B6,1000.0,135.654,22.5,0.0,0.0,113.154,0.0,1.0,0,0,0.0,0,0,0,113.154,0.0
humid,2023-08-19,11,B1,0.0,0.0,260.086619908252,0.0,119.42723015333922,-379.5138500615912,0.0,,0,0,0.0,8,0,0,0.0,0.0
humid,2023-08-19,11,B2,585.1104716063145,95.23381224089864,260.2440892008163,3.2325455985281435,157.02874202939086,-325.2715645878366,7.1380682739216175,0.9089765797937711,2,1,3.0902477242208874,10,2,2,54.24228547375458,0.15746929256431486
humid,2023-08-19,11,B3,12.404065872709122,2.2132574736674884,260.067356891287,0.0,117.35367390557617,-375.2077733231956,0.0,,0,0,0.0,8,0,0,4.306076738395575,-0.01926301696499877
humid,2023-08-19,11,B4,0.0,0.0,260.086619908252,0.0,119.42723015333922,-379.5138500615912,0.0,,0,0,0.0,8,0,0,0.0,0.0
humid,2023-08-19,11,B5,650.0,68.4545,3.164861111111111,0.0,0.0,57.070460806697106,0.0,1.0,0,0,0.0,0,0,0,57.070460806697106,0.0
humid,2023-08-19,11,B6,1000.0,135.654,22.5,0.0,0.0,113.154,0.0,1.0,0,0,0.0,0,0,0,113.154,0.0
humid,2023-08-19,12,B1,0.0,0.0,258.985769580753,0.0,150.1589060237179,-409.1446756044709,0.0,,0,0,0.0,5,0,0,0.0,0.0
humid,2023-08-19,12,B2,585.1104716063145,95.23381224089864,255.12381755554676,0.629601911203562,193.07819666660097,-353.5978038924527,3.312299617022106,0.9487963168639336,2,1,0.9542636755820411,5,1,1,55.546871712018174,-3.86195202520625
humid,2023-08-19,12,B3,12.404065872709122,2.2132574736674884,258.96349119240745,0.0,148.69317728323142,-405.44341100197136,0.0,,0,0,0.0,7,0,0,3.7012646024995206,-0.022278388345569056
humid,2023-08-19,12,B4,0.0,0.0,258.985769580753,0.0,150.1589060237179,-409.1446756044709,0.0,,0,0,0.0,5,0,0,0.0,0.0
humid,2023-08-19,12,B5,650.0,68.4545,4.782708333333334,0.0,0.0,55.45261358447488,0.0,1.0,0,0,0.0,0,0,0,55.45261358447488,0.0
humid,2023-08-19,12,B6,1000.0,135.654,15.0,0.0,0.0,120.654,0.0,1.0,0,0,0.0,0,0,0,120.654,0.0
humid,2023-08-19,13,B1,0.0,0.0,258.02380474331903,0.0,86.91697916881093,-344.94078391213,0.0,,0,0,0.0,12,0,0,0.0,0.0
humid,2023-08-19,13,B2,585.1104716063145,95.23381224089864,252.43494946303406,5.11118276958063,133.01984075620342,-295.3321607479195,19.229382483242365,0.7292638417808843,2,2,7.199532265545969,14,2,2,49.608623164210485,-5.5888552802849745
humid,2023-08-19,13,B3,12.404065872709122,2.2132574736674884,258.01472737467043,0.0,84.42075936184068,-340.2222292628436,0.0,,0,0,0.0,12,0,0,4.718554649286375,-0.009077368648604534
humid,2023-08-19,13,B4,0.0,0.0,258.02380474331903,0.0,86.91697916881093,-344.94078391213,0.0,,0,0,0.0,12,0,0,0.0,0.0
humid,2023-08-19,13,B5,650.0,68.4545,2.7954166666666667,0.0,0.0,57.439905251141546,0.0,1.0,0,0,0.0,0,0,0,57.439905251141546,0.0
humid,2023-08-19,13,B6,1000.0,135.654,22.5,0.0,0.0,113.154,0.0,1.0,0,0,0.0,0,0,0,113.154,0.0
humid,2023-08-19,14,B1,0.0,0.0,257.6720119556303,0.0,89.20956991092268,-346.881581866553,0.0,,0,0,0.0,9,0,0,0.0,0.0
humid,2023-08-19,14,B2,585.1104716063145,95.23381224089864,257.93407137435196,1.235662285279964,109.21488825534276,-273.150809674076,7.164090243970106,0.8147949227827926,1,1,3.317439828172212,13,1,1,73.73077219247699,0.2620594187216625
humid,2023-08-19,14,B3,12.404065872709122,2.2132574736674884,257.6524509208528,0.0,87.53570742993499,-342.9749008771203,0.0,,0,0,0.0,9,0,0,3.9066809894326866,-0.019561034777495934
humid,2023-08-19,14,B4,0.0,0.0,257.6720119556303,0.0,89.20956991092268,-346.881581866553,0.0,,0,0,0.0,9,0,0,0.0,0.0
humid,2023-08-19,14,B5,650.0,68.4545,3.237638888888889,0.0,0.0,56.99768302891932,0.0,1.0,0,0,0.0,0,0,0,56.99768302891932,0.0
humid,2023-08-19,14,B6,1000.0,135.654,22.5,0.0,0.0,113.154,0.0,1.0,0,0,0.0,0,0,0,113.154,0.0
humid,2023-08-19,15,B1,0.0,0.0,256.45191645558043,0.0,96.98045668789807,-353.4323731434785,0.0,,0,0,0.0,11,0,0,0.0,0.0
humid,2023-08-19,15,B2,585.1104716063145,95.23381224089864,256.41008657002317,0.0,86.93322233920335,-248.10949666832786,0.0,,0,0,0.0,15,0,0,105.32287647515065,-0.04182988555726297
humid,2023-08-19,15,B3,12.404065872709122,2.2132574736674884,256.44105450474547,0.0,95.691088595346,-349.91888562642396,0.0,,0,0,0.0,11,0,0,3.513487517054557,-0.010861950834964773
humid,2023-08-19,15,B4,0.0,0.0,256.45191645558043,0.0,96.98045668789807,-353.4323731434785,0.0,,0,0,0.0,11,0,0,0.0,0.0
humid,2023-08-19,15,B5,650.0,68.4545,0.6830555555555555,0.0,0.0,59.55226636225266,0.0,1.0,0,0,0.0,0,0,0,59.55226636225266,0.0
humid,2023-08-19,15,B6,1000.0,135.654,0.0,0.0,0.0,135.654,0.0,1.0,0,0,0.0,0,0,0,135.654,0.0
humid,2023-08-19,16,B1,0.0,0.0,260.8628529196231,0.0,124.41607180334859,-385.2789247229717,0.0,,0,0,0.0,10,0,0,0.0,0.0
humid,2023-08-19,16,B2,585.1104716063145,95.23381224089864,255.38507449314736,2.948895911646691,151.11819383614557,-314.218352000041,15.513972599151362,0.5041571740212096,1,1,7.359770553189264,11,1,1,71.06057272293066,-5.477778426475737
humid,2023-08-19,16,B3,12.404065872709122,2.2132574736674884,260.8264512352717,0.0,123.01728417884611,-381.6304779404503,0.0,,0,0,0.0,10,0,0,3.6484467825213756,-0.036401684351403674
humid,2023-08-19,16,B4,0.0,0.0,260.8628529196231,0.0,124.41607180334859,-385.2789247229717,0.0,,0,0,0.0,10,0,0,0.0,0.0
humid,2023-08-19,16,B5,650.0,68.4545,2.5874305555555557,0.0,0.0,57.64789136225266,0.0,1.0,0,0,0.0,0,0,0,57.64789136225266,0.0
humid,2023-08-19,16,B6,1000.0,135.654,7.5,0.0,0.0,128.154,0.0,1.0,0,0,0.0,0,0,0,128.154,0.0
humid,2023-08-19,17,B1,0.0,0.0,257.5451250325063,0.0,95.83291493952458,-353.3780399720309,0.0,,0,0,0.0,8,0,0,0.0,0.0
humid,2023-08-19,17,B2,585.1104716063145,95.23381224089864,257.9487878653928,0.6983473867629698,111.71342480478786,-275.12674781604494,4.048860080954139,0.8953294251749645,1,1,2.0580804874955447,11,1,1,78.25129215598594,0.4036628328864822
humid,2023-08-19,17,B3,12.404065872709122,2.2132574736674884,257.5218926132056,0.0,93.98620941546261,-349.29484455500074,0.0,,0,0,0.0,8,0,0,4.08319541703014,-0.023232419300711626
humid,2023-08-19,17,B4,0.0,0.0,257.5451250325063,0.0,95.83291493952458,-353.3780399720309,0.0,,0,0,0.0,8,0,0,0.0,0.0
humid,2023-08-19,17,B5,650.0,68.4545,1.48875,0.0,0.0,58.74657191780822,0.0,1.0,0,0,0.0,0,0,0,58.74657191780822,0.0
humid,2023-08-19,17,B6,1000.0,135.654,7.5,0.0,0.0,128.154,0.0,1.0,0,0,0.0,0,0,0,128.154,0.0
humid,2023-08-19,18,B1,0.0,0.0,258.6797299924661,0.0,134.77519610227833,-393.45492609474445,0.0,,0,0,0.0,8,0,0,0.0,0.0
humid,2023-08-19,18,B2,585.1104716063145,95.23381224089864,260.67984219237377,42.35635794630734,214.4055321496204,-422.20792004740287,77.70325477057283,0.27066194335792126,3,2,14.432079171594665,9,2,2,-28.752993952658414,2.000112199907676
humid,2023-08-19,18,B3,12.404065872709122,2.2132574736674884,258.842985605602,0.0,141.54509490219357,-398.17482303412805,0.0,1.0,1,0,0.0,7,1,0,-4.719896939383602,0.16325561313590242
humid,2023-08-19,18,B4,0.0,0.0,258.6797299924661,0.0,134.77519610227833,-393.45492609474445,0.0,,0,0,0.0,8,0,0,0.0,0.0
humid,2023-08-19,18,B5,650.0,68.4545,9.269722222222223,0.0,0.0,50.96559969558599,0.0,1.0,0,0,0.0,0,0,0,50.96559969558599,0.0
humid,2023-08-19,18,B6,1000.0,135.654,22.5,0.0,0.0,113.154,0.0,1.0,0,0,0.0,0,0,0,113.154,0.0
humid,2023-08-19,19,B1,0.0,0.0,253.54649523597087,0.0,70.89470654829131,-324.44120178426215,0.0,,0,0,0.0,11,0,0,0.0,0.0
humid,2023-08-19,19,B2,585.1104716063145,95.23381224089864,253.46101120939426,0.0,66.40969834514624,-224.63689731364184,0.0,,0,0,0.0,15,0,0,99.80430447062031,-0.08548402657660858
humid,2023-08-19,19,B3,12.404065872709122,2.2132574736674884,253.5320265140581,0.0,69.80624426532874,-321.12501330571934,0.0,,0,0,0.0,12,0,0,3.316188478542813,-0.014468721912777482
humid,2023-08-19,19,B4,0.0,0.0,253.54649523597087,0.0,70.89470654829131,-324.44120178426215,0.0,,0,0,0.0,11,0,0,0.0,0.0
humid,2023-08-19,19,B5,650.0,68.4545,0.6830555555555555,0.0,0.0,59.55226636225266,0.0,1.0,0,0,0.0,0,0,0,59.55226636225266,0.0
humid,2023-08-19,19,B6,1000.0,135.654,0.0,0.0,0.0,135.654,0.0,1.0,0,0,0.0,0,0,0,135.654,0.0
humid,2023-08-20,0,B1,0.0,0.0,762.6438178366053,0.0,115.08776896401541,-877.7315868006207,0.0,,0,0,0.0,7,0,0,0.0,0.0
humid,2023-08-20,0,B2,679.3745551015694,163.38101698696133,780.3178356299587,27.334581716849307,170.58690185922603,-814.8583022190728,48.975146047145664,0.4292870502319318,2,2,12.780194391194016,9,2,1,62.873284581547864,17.674017793353414
humid,2023-08-20,0,B3,19.33302301212532,4.8025162464420506,763.6119575700326,0.0,118.97630710014407,-877.7857484237346,0.0,1.0,1,0,0.0,7,0,0,-0.05416162311394146,0.9681397334272788
humid,2023-08-20,0,B4,0.0,0.0,762.6438178366053,0.0,115.08776896401541,-877.7315868006207,0.0,,0,0,0.0,7,0,0,0.0,0.0
humid,2023-08-20,0,B5,750.0,112.15499999999999,18.171458333333334,0.0,0.0,85.76436358447486,0.0,1.0,0,0,0.0,0,0,0,85.76436358447486,0.0
humid,2023-08-20,0,B6,1100.0,223.119,15.0,0.0,0.0,208.119,0.0,1.0,0,0,0.0,0,0,0,208.119,0.0
humid,2023-08-20,1,B1,0.0,0.0,764.9519120953285,0.0,131.79391523218848,-896.745827327517,0.0,,0,0,0.0,6,0,0,0.0,0.0
humid,2023-08-20,1,B2,679.3745551015694,163.38101698696133,783.9222612426104,16.623551807142803,167.301482529868,-804.4662785926598,14.981888412221807,0.8089535330010265,2,2,4.163585775883831,8,2,2,92.27954873485714,18.970349147281922
humid,2023-08-20,1,B3,19.33302301212532,4.8025162464420506,764.7774995926837,0.0,130.07678860659362,-890.0517719528353,0.0,,0,0,0.0,6,0,0,6.694055374681625,-0.17441250264471364
humid,2023-08-20,1,B4,0.0,0.0,764.9519120953285,0.0,131.79391523218848,-896.745827327517,0.0,,0,0,0.0,6,0,0,0.0,0.0
humid,2023-08-20,1,B5,750.0,112.15499999999999,30.82847222222222,0.0,0.0,73.10734969558598,0.0,1.0,0,0,0.0,0,0,0,73.10734969558598,0.0
humid,2023-08-20,1,B6,1100.0,223.119,15.0,0.0,0.0,208.119,0.0,1.0,0,0,0.0,0,0,0,208.119,0.0
humid,2023-08-20,2,B1,0.0,0.0,781.366747886991,0.0,84.63140432714542,-865.9981522141364,0.0,,0,0,0.0,14,0,0,0.0,0.0
humid,2023-08-20,2,B2,679.3745551015694,163.38101698696133,791.2118066757557,16.949073015527194,159.77624088713983,-804.5561035914615,41.472475047845656,0.6640262860430347,3,2,9.53965759889806,14,3,2,61.442048622674974,9.845058788764732
humid,2023-08-20,2,B3,19.33302301212532,4.8025162464420506,781.163777070753,0.0,82.82567478998756,-859.1869356142986,0.0,,0,0,0.0,15,0,0,6.811216599837849,-0.2029708162380075
humid,2023-08-20,2,B4,0.0,0.0,781.366747886991,0.0,84.63140432714542,-865.9981522141364,0.0,,0,0,0.0,14,0,0,0.0,0.0
humid,2023-08-20,2,B5,750.0,112.15499999999999,16.04076388888889,0.0,0.0,87.89505802891932,0.0,1.0,0,0,0.0,0,0,0,87.89505802891932,0.0
humid,2023-08-20,2,B6,1100.0,223.119,22.5,0.0,0.0,200.619,0.0,1.0,0,0,0.0,0,0,0,200.619,0.0
humid,2023-08-20,3,B1,0.0,0.0,763.1850864838992,0.0,111.70572670440154,-874.8908131883007,0.0,,0,0,0.0,8,0,0,0.0,0.0
humid,2023-08-20,3,B2,679.3745551015694,163.38101698696133,742.741042163618,0.43361264568288616,147.68083846863132,-727.4744762909709,1.4064633333859426,0.979899056986886,2,1,1.8939232349641486,8,2,2,147.41633689732987,-20.44404432028125
humid,2023-08-20,3,B3,19.33302301212532,4.8025162464420506,763.0013194741596,0.0,110.46477864022324,-868.6635818679408,0.0,,0,0,0.0,8,0,0,6.22723132035992,-0.18376700973965399
humid,2023-08-20,3,B4,0.0,0.0,763.1850864838992,0.0,111.70572670440154,-874.8908131883007,0.0,,0,0,0.0,8,0,0,0.0,0.0
humid,2023-08-20,3,B5,750.0,112.15499999999999,7.603819444444444,0.0,0.0,96.33200247336376,0.0,1.0,0,0,0.0,0,0,0,96.33200247336376,0.0
humid,2023-08-20,3,B6,1100.0,223.119,15.0,0.0,0.0,208.119,0.0,1.0,0,0,0.0,0,0,0,208.119,0.0
humid,2023-08-20,4,B1,0.0,0.0,755.6374083632303,0.0,85.807247398456,-841.4446557616862,0.0,,0,0,0.0,11,0,0,0.0,0.0
humid,2023-08-20,4,B2,679.3745551015694,163.38101698696133,754.2435057846519,0.6346491196133914,105.82801515382025,-697.3251530711243,7.962975151987345,0.7822503489393103,1,1,3.442362273073371,14,1,1,144.11950269056194,-1.393902578578377
humid,2023-08-20,4,B3,19.33302301212532,4.8025162464420506,755.4515105443525,0.0,83.08439709871264,-833.7333913966231,0.0,,0,0,0.0,11,0,0,7.71126436506313,-0.18589781887783374
humid,2023-08-20,4,B4,0.0,0.0,755.6374083632303,0.0,85.807247398456,-841.4446557616862,0.0,,0,0,0.0,11,0,0,0.0,0.0
humid,2023-08-20,4,B5,750.0,112.15499999999999,3.3552083333333336,0.0,0.0,100.58061358447486,0.0,1.0,0,0,0.0,0,0,0,100.58061358447486,0.0
humid,2023-08-20,4,B6,1100.0,223.119,7.5,0.0,0.0,215.619,0.0,1.0,0,0,0.0,0,0,0,215.619,0.0
humid,2023-08-20,5,B1,0.0,0.0,779.1423768145918,0.0,83.06644580925327,-862.2088226238451,0.0,,0,0,0.0,13,0,0,0.0,0.0
humid,2023-08-20,5,B2,679.3745551015694,163.38101698696133,777.3014629626955,0.2623662205893544,95.96811585580642,-710.15092805213,3.291922466616742,0.9099815138509201,1,1,2.313156266281055,14,1,1,152.0578945717151,-1.840913851896289
humid,2023-08-20,5,B3,19.33302301212532,4.8025162464420506,778.9662137639727,0.0,81.31806165671149,-855.4817591742423,0.0,,0,0,0.0,13,0,0,6.727063449602838,-0.17616305061903859
humid,2023-08-20,5,B4,0.0,0.0,779.1423768145918,0.0,83.06644580925327,-862.2088226238451,0.0,,0,0,0.0,13,0,0,0.0,0.0
